$,_ft,settlementdate,v#
QLD1,Biomass,2021-09-22 20:15:00,45.5
QLD1,Biomass,2021-09-22 20:20:00,45.600002
QLD1,Biomass,2021-09-22 20:25:00,46.400002
QLD1,Biomass,2021-09-22 20:30:00,44.5
QLD1,Biomass,2021-09-22 20:35:00,45.299999
QLD1,Biomass,2021-09-22 20:40:00,45.700001
QLD1,Biomass,2021-09-22 20:45:00,49.100002
QLD1,Biomass,2021-09-22 20:50:00,47.799999
QLD1,Biomass,2021-09-22 20:55:00,47.200001
QLD1,Biomass,2021-09-22 21:00:00,46.799999
QLD1,Biomass,2021-09-22 21:05:00,47.600002
QLD1,Biomass,2021-09-22 21:10:00,48.100002
QLD1,Biomass,2021-09-22 21:15:00,46.700001
QLD1,Biomass,2021-09-22 21:20:00,45.5
QLD1,Biomass,2021-09-22 21:25:00,47
QLD1,Biomass,2021-09-22 21:30:00,46.799999
QLD1,Biomass,2021-09-22 21:35:00,46.299999
QLD1,Biomass,2021-09-22 21:40:00,46.799999
QLD1,Biomass,2021-09-22 21:45:00,44.5
QLD1,Biomass,2021-09-22 21:50:00,46
QLD1,Biomass,2021-09-22 21:55:00,42.5
QLD1,Biomass,2021-09-22 22:00:00,48.299999
QLD1,Biomass,2021-09-22 22:05:00,45.799999
QLD1,Biomass,2021-09-22 22:10:00,48.400002
QLD1,Biomass,2021-09-22 22:15:00,45.700001
QLD1,Biomass,2021-09-22 22:20:00,43.200001
QLD1,Biomass,2021-09-22 22:25:00,41.900002
QLD1,Biomass,2021-09-22 22:30:00,44
QLD1,Biomass,2021-09-22 22:35:00,40.299999
QLD1,Biomass,2021-09-22 22:40:00,38.799999
QLD1,Biomass,2021-09-22 22:45:00,40
QLD1,Biomass,2021-09-22 22:50:00,39.200001
QLD1,Biomass,2021-09-22 22:55:00,41.900002
QLD1,Biomass,2021-09-22 23:00:00,36.400002
QLD1,Biomass,2021-09-22 23:05:00,44.600002
QLD1,Biomass,2021-09-22 23:10:00,47.200001
QLD1,Biomass,2021-09-22 23:15:00,46
QLD1,Biomass,2021-09-22 23:20:00,45.100002
QLD1,Biomass,2021-09-22 23:25:00,44.200001
QLD1,Biomass,2021-09-22 23:30:00,44.799999
QLD1,Biomass,2021-09-22 23:35:00,46
QLD1,Biomass,2021-09-22 23:40:00,45.600002
QLD1,Biomass,2021-09-22 23:45:00,45.799999
QLD1,Biomass,2021-09-22 23:50:00,45
QLD1,Biomass,2021-09-22 23:55:00,45.299999
QLD1,Biomass,2021-09-23 00:00:00,41.799999
QLD1,Biomass,2021-09-23 00:05:00,39.200001
QLD1,Biomass,2021-09-23 00:10:00,37.5
QLD1,Biomass,2021-09-23 00:15:00,35.600002
QLD1,Biomass,2021-09-23 00:20:00,35.200001
QLD1,Biomass,2021-09-23 00:25:00,34.700001
QLD1,Biomass,2021-09-23 00:30:00,34.400002
QLD1,Biomass,2021-09-23 00:35:00,34.200001
QLD1,Biomass,2021-09-23 00:40:00,33.5
QLD1,Biomass,2021-09-23 00:45:00,33.799999
QLD1,Biomass,2021-09-23 00:50:00,31.100002000000003
QLD1,Biomass,2021-09-23 00:55:00,28.700001
QLD1,Biomass,2021-09-23 01:00:00,33.5
QLD1,Biomass,2021-09-23 01:05:00,33.900002
QLD1,Biomass,2021-09-23 01:10:00,33.400002
QLD1,Biomass,2021-09-23 01:15:00,34.200001
QLD1,Biomass,2021-09-23 01:20:00,33
QLD1,Biomass,2021-09-23 01:25:00,36
QLD1,Biomass,2021-09-23 01:30:00,36.299999
QLD1,Biomass,2021-09-23 01:35:00,36
QLD1,Biomass,2021-09-23 01:40:00,35.200001
QLD1,Black Coal,2021-09-22 01:45:00,4983.3941
QLD1,Black Coal,2021-09-22 01:50:00,4972.38959
QLD1,Black Coal,2021-09-22 01:55:00,4942.01288
QLD1,Black Coal,2021-09-22 02:00:00,4949.172830000001
QLD1,Black Coal,2021-09-22 02:05:00,4931.336740000001
QLD1,Black Coal,2021-09-22 02:10:00,4935.23549
QLD1,Black Coal,2021-09-22 02:15:00,4938.9999099999995
QLD1,Black Coal,2021-09-22 02:20:00,4947.2351100000005
QLD1,Black Coal,2021-09-22 02:25:00,4964.71617
QLD1,Black Coal,2021-09-22 02:30:00,4931.42509
QLD1,Black Coal,2021-09-22 02:35:00,4916.04384
QLD1,Black Coal,2021-09-22 02:40:00,4921.5609
QLD1,Black Coal,2021-09-22 02:45:00,4922.93465
QLD1,Black Coal,2021-09-22 02:50:00,4928.75266
QLD1,Black Coal,2021-09-22 02:55:00,4925.13479
QLD1,Black Coal,2021-09-22 03:00:00,4922.85488
QLD1,Black Coal,2021-09-22 03:05:00,4938.51464
QLD1,Black Coal,2021-09-22 03:10:00,4943.68283
QLD1,Black Coal,2021-09-22 03:15:00,4971.65325
QLD1,Black Coal,2021-09-22 03:20:00,4961.4241200000015
QLD1,Black Coal,2021-09-22 03:25:00,4948.100439999999
QLD1,Black Coal,2021-09-22 03:30:00,4944.27885
QLD1,Black Coal,2021-09-22 03:35:00,4940.45868
QLD1,Black Coal,2021-09-22 03:40:00,4903.21409
QLD1,Black Coal,2021-09-22 03:45:00,4923.850600000001
QLD1,Black Coal,2021-09-22 03:50:00,4934.03533
QLD1,Black Coal,2021-09-22 03:55:00,4938.10477
QLD1,Black Coal,2021-09-22 04:00:00,4904.5552800000005
QLD1,Black Coal,2021-09-22 04:05:00,4917.9017
QLD1,Black Coal,2021-09-22 04:10:00,4895.5942
QLD1,Black Coal,2021-09-22 04:15:00,4891.04125
QLD1,Black Coal,2021-09-22 04:20:00,4876.373700000001
QLD1,Black Coal,2021-09-22 04:25:00,4880.03945
QLD1,Black Coal,2021-09-22 04:30:00,4884.08086
QLD1,Black Coal,2021-09-22 04:35:00,4846.04111
QLD1,Black Coal,2021-09-22 04:40:00,4897.414720000001
QLD1,Black Coal,2021-09-22 04:45:00,4872.47666
QLD1,Black Coal,2021-09-22 04:50:00,4897.5210400000005
QLD1,Black Coal,2021-09-22 04:55:00,4929.766129999999
QLD1,Black Coal,2021-09-22 05:00:00,4940.610369999999
QLD1,Black Coal,2021-09-22 05:05:00,4952.19069
QLD1,Black Coal,2021-09-22 05:10:00,4959.3256200000005
QLD1,Black Coal,2021-09-22 05:15:00,4960.87891
QLD1,Black Coal,2021-09-22 05:20:00,4957.58701
QLD1,Black Coal,2021-09-22 05:25:00,4960.90221
QLD1,Black Coal,2021-09-22 05:30:00,5018.28589
QLD1,Black Coal,2021-09-22 05:35:00,5008.89951
QLD1,Black Coal,2021-09-22 05:40:00,5147.74293
QLD1,Black Coal,2021-09-22 05:45:00,5277.21677
QLD1,Black Coal,2021-09-22 05:50:00,5339.323240000001
QLD1,Black Coal,2021-09-22 05:55:00,5377.98694
QLD1,Black Coal,2021-09-22 06:00:00,5464.166399999999
QLD1,Black Coal,2021-09-22 06:05:00,5457.5727400000005
QLD1,Black Coal,2021-09-22 06:10:00,5460.188399999999
QLD1,Black Coal,2021-09-22 06:15:00,5515.801159999999
QLD1,Black Coal,2021-09-22 06:20:00,5543.07007
QLD1,Black Coal,2021-09-22 06:25:00,5513.82352
QLD1,Black Coal,2021-09-22 06:30:00,5481.21523
QLD1,Black Coal,2021-09-22 06:35:00,5470.703679999999
QLD1,Black Coal,2021-09-22 06:40:00,5492.29961
QLD1,Black Coal,2021-09-22 06:45:00,5468.05766
QLD1,Black Coal,2021-09-22 06:50:00,5349.853660000001
QLD1,Black Coal,2021-09-22 06:55:00,5250.62286
QLD1,Black Coal,2021-09-22 07:00:00,5243.786660000001
QLD1,Black Coal,2021-09-22 07:05:00,5302.662660000001
QLD1,Black Coal,2021-09-22 07:10:00,5352.975379999999
QLD1,Black Coal,2021-09-22 07:15:00,5316.35188
QLD1,Black Coal,2021-09-22 07:20:00,5231.848550000001
QLD1,Black Coal,2021-09-22 07:25:00,5158.29872
QLD1,Black Coal,2021-09-22 07:30:00,5157.287490000001
QLD1,Black Coal,2021-09-22 07:35:00,5131.48133
QLD1,Black Coal,2021-09-22 07:40:00,5273.928849999999
QLD1,Black Coal,2021-09-22 07:45:00,5362.983789999999
QLD1,Black Coal,2021-09-22 07:50:00,5375.60208
QLD1,Black Coal,2021-09-22 07:55:00,5286.709690000001
QLD1,Black Coal,2021-09-22 08:00:00,5217.20123
QLD1,Black Coal,2021-09-22 08:05:00,5116.42721
QLD1,Black Coal,2021-09-22 08:10:00,5028.651930000001
QLD1,Black Coal,2021-09-22 08:15:00,4884.94165
QLD1,Black Coal,2021-09-22 08:20:00,4879.22974
QLD1,Black Coal,2021-09-22 08:25:00,4819.50976
QLD1,Black Coal,2021-09-22 08:30:00,4789.370860000001
QLD1,Black Coal,2021-09-22 08:35:00,4746.207039999999
QLD1,Black Coal,2021-09-22 08:40:00,4794.308550000001
QLD1,Black Coal,2021-09-22 08:45:00,4725.8070099999995
QLD1,Black Coal,2021-09-22 08:50:00,4766.0145
QLD1,Black Coal,2021-09-22 08:55:00,4726.51722
QLD1,Black Coal,2021-09-22 09:00:00,4650.38584
QLD1,Black Coal,2021-09-22 09:05:00,4686.296969999999
QLD1,Black Coal,2021-09-22 09:10:00,4662.14921
QLD1,Black Coal,2021-09-22 09:15:00,4609.57216
QLD1,Black Coal,2021-09-22 09:20:00,4533.29295
QLD1,Black Coal,2021-09-22 09:25:00,4408.465330000001
QLD1,Black Coal,2021-09-22 09:30:00,4412.705900000001
QLD1,Black Coal,2021-09-22 09:35:00,4367.57012
QLD1,Black Coal,2021-09-22 09:40:00,4302.658200000001
QLD1,Black Coal,2021-09-22 09:45:00,4303.277529999999
QLD1,Black Coal,2021-09-22 09:50:00,4269.60606
QLD1,Black Coal,2021-09-22 09:55:00,4261.6905099999985
QLD1,Black Coal,2021-09-22 10:00:00,4279.28976
QLD1,Black Coal,2021-09-22 10:05:00,4281.71944
QLD1,Black Coal,2021-09-22 10:10:00,4233.956300000001
QLD1,Black Coal,2021-09-22 10:15:00,4135.653130000001
QLD1,Black Coal,2021-09-22 10:20:00,4089.69269
QLD1,Black Coal,2021-09-22 10:25:00,4044.06994
QLD1,Black Coal,2021-09-22 10:30:00,4013.2505099999994
QLD1,Black Coal,2021-09-22 10:35:00,4026.5345800000005
QLD1,Black Coal,2021-09-22 10:40:00,4103.047930000001
QLD1,Black Coal,2021-09-22 10:45:00,4055.9257400000006
QLD1,Black Coal,2021-09-22 10:50:00,4007.5859300000006
QLD1,Black Coal,2021-09-22 10:55:00,4052.9481899999996
QLD1,Black Coal,2021-09-22 11:00:00,4186.93036
QLD1,Black Coal,2021-09-22 11:05:00,4215.10497
QLD1,Black Coal,2021-09-22 11:10:00,4296.8505399999995
QLD1,Black Coal,2021-09-22 11:15:00,4343.68175
QLD1,Black Coal,2021-09-22 11:20:00,4339.71878
QLD1,Black Coal,2021-09-22 11:25:00,4290.698470000001
QLD1,Black Coal,2021-09-22 11:30:00,4273.5178
QLD1,Black Coal,2021-09-22 11:35:00,4236.99619
QLD1,Black Coal,2021-09-22 11:40:00,4205.2313300000005
QLD1,Black Coal,2021-09-22 11:45:00,4222.694770000001
QLD1,Black Coal,2021-09-22 11:50:00,4152.51767
QLD1,Black Coal,2021-09-22 11:55:00,4153.57977
QLD1,Black Coal,2021-09-22 12:00:00,4118.60487
QLD1,Black Coal,2021-09-22 12:05:00,4146.800450000001
QLD1,Black Coal,2021-09-22 12:10:00,4202.67534
QLD1,Black Coal,2021-09-22 12:15:00,4150.359209999999
QLD1,Black Coal,2021-09-22 12:20:00,4114.43646
QLD1,Black Coal,2021-09-22 12:25:00,4091.0777599999997
QLD1,Black Coal,2021-09-22 12:30:00,4054.02742
QLD1,Black Coal,2021-09-22 12:35:00,4011.968610000001
QLD1,Black Coal,2021-09-22 12:40:00,3992.69223
QLD1,Black Coal,2021-09-22 12:45:00,3984.2640200000005
QLD1,Black Coal,2021-09-22 12:50:00,3937.21427
QLD1,Black Coal,2021-09-22 12:55:00,3954.3976199999997
QLD1,Black Coal,2021-09-22 13:00:00,3936.2321
QLD1,Black Coal,2021-09-22 13:05:00,3958.086410000001
QLD1,Black Coal,2021-09-22 13:10:00,3977.9430599999996
QLD1,Black Coal,2021-09-22 13:15:00,3974.1782799999996
QLD1,Black Coal,2021-09-22 13:20:00,3976.8937
QLD1,Black Coal,2021-09-22 13:25:00,3989.8417400000008
QLD1,Black Coal,2021-09-22 13:30:00,4024.465669999999
QLD1,Black Coal,2021-09-22 13:35:00,4004.1878199999996
QLD1,Black Coal,2021-09-22 13:40:00,3976.5040500000005
QLD1,Black Coal,2021-09-22 13:45:00,3979.49975
QLD1,Black Coal,2021-09-22 13:50:00,3968.9720199999997
QLD1,Black Coal,2021-09-22 13:55:00,3978.1763499999997
QLD1,Black Coal,2021-09-22 14:00:00,3992.8535
QLD1,Black Coal,2021-09-22 14:05:00,3996.47978
QLD1,Black Coal,2021-09-22 14:10:00,4002.8468500000004
QLD1,Black Coal,2021-09-22 14:15:00,4018.0649500000004
QLD1,Black Coal,2021-09-22 14:20:00,4060.9974800000005
QLD1,Black Coal,2021-09-22 14:25:00,4086.3294300000002
QLD1,Black Coal,2021-09-22 14:30:00,4096.74827
QLD1,Black Coal,2021-09-22 14:35:00,4127.34332
QLD1,Black Coal,2021-09-22 14:40:00,4106.401739999999
QLD1,Black Coal,2021-09-22 14:45:00,4117.97761
QLD1,Black Coal,2021-09-22 14:50:00,4140.88884
QLD1,Black Coal,2021-09-22 14:55:00,4181.0190999999995
QLD1,Black Coal,2021-09-22 15:00:00,4240.60435
QLD1,Black Coal,2021-09-22 15:05:00,4273.60225
QLD1,Black Coal,2021-09-22 15:10:00,4337.61772
QLD1,Black Coal,2021-09-22 15:15:00,4442.83872
QLD1,Black Coal,2021-09-22 15:20:00,4509.394679999999
QLD1,Black Coal,2021-09-22 15:25:00,4545.27621
QLD1,Black Coal,2021-09-22 15:30:00,4569.04423
QLD1,Black Coal,2021-09-22 15:35:00,4615.30037
QLD1,Black Coal,2021-09-22 15:40:00,4643.38301
QLD1,Black Coal,2021-09-22 15:45:00,4632.58875
QLD1,Black Coal,2021-09-22 15:50:00,4646.323310000001
QLD1,Black Coal,2021-09-22 15:55:00,4696.14937
QLD1,Black Coal,2021-09-22 16:00:00,4834.174059999999
QLD1,Black Coal,2021-09-22 16:05:00,4997.8478700000005
QLD1,Black Coal,2021-09-22 16:10:00,5110.62893
QLD1,Black Coal,2021-09-22 16:15:00,5068.70628
QLD1,Black Coal,2021-09-22 16:20:00,5110.474680000001
QLD1,Black Coal,2021-09-22 16:25:00,5228.1811099999995
QLD1,Black Coal,2021-09-22 16:30:00,5322.53837
QLD1,Black Coal,2021-09-22 16:35:00,5400.961590000001
QLD1,Black Coal,2021-09-22 16:40:00,5327.9206300000005
QLD1,Black Coal,2021-09-22 16:45:00,5350.39045
QLD1,Black Coal,2021-09-22 16:50:00,5429.23551
QLD1,Black Coal,2021-09-22 16:55:00,5300.028899999999
QLD1,Black Coal,2021-09-22 17:00:00,5420.284119999999
QLD1,Black Coal,2021-09-22 17:05:00,5525.28238
QLD1,Black Coal,2021-09-22 17:10:00,5578.959179999999
QLD1,Black Coal,2021-09-22 17:15:00,5567.801949999999
QLD1,Black Coal,2021-09-22 17:20:00,5359.81151
QLD1,Black Coal,2021-09-22 17:25:00,5527.64826
QLD1,Black Coal,2021-09-22 17:30:00,5599.89985
QLD1,Black Coal,2021-09-22 17:35:00,5564.610729999999
QLD1,Black Coal,2021-09-22 17:40:00,5571.83492
QLD1,Black Coal,2021-09-22 17:45:00,5485.02494
QLD1,Black Coal,2021-09-22 17:50:00,5566.14532
QLD1,Black Coal,2021-09-22 17:55:00,5572.684070000001
QLD1,Black Coal,2021-09-22 18:00:00,5595.975810000002
QLD1,Black Coal,2021-09-22 18:05:00,5645.52772
QLD1,Black Coal,2021-09-22 18:10:00,5610.93181
QLD1,Black Coal,2021-09-22 18:15:00,5567.14125
QLD1,Black Coal,2021-09-22 18:20:00,5581.757210000001
QLD1,Black Coal,2021-09-22 18:25:00,5663.09051
QLD1,Black Coal,2021-09-22 18:30:00,5678.27422
QLD1,Black Coal,2021-09-22 18:35:00,5636.074579999999
QLD1,Black Coal,2021-09-22 18:40:00,5671.526029999999
QLD1,Black Coal,2021-09-22 18:45:00,5787.007529999999
QLD1,Black Coal,2021-09-22 18:50:00,5813.516739999999
QLD1,Black Coal,2021-09-22 18:55:00,5762.205029999999
QLD1,Black Coal,2021-09-22 19:00:00,5689.090649999999
QLD1,Black Coal,2021-09-22 19:05:00,5680.336740000001
QLD1,Black Coal,2021-09-22 19:10:00,5672.072039999999
QLD1,Black Coal,2021-09-22 19:15:00,5667.75785
QLD1,Black Coal,2021-09-22 19:20:00,5653.90056
QLD1,Black Coal,2021-09-22 19:25:00,5673.260479999999
QLD1,Black Coal,2021-09-22 19:30:00,5618.421999999999
QLD1,Black Coal,2021-09-22 19:35:00,5684.116679999999
QLD1,Black Coal,2021-09-22 19:40:00,5661.130249999999
QLD1,Black Coal,2021-09-22 19:45:00,5647.90792
QLD1,Black Coal,2021-09-22 19:50:00,5611.85648
QLD1,Black Coal,2021-09-22 19:55:00,5656.082090000001
QLD1,Black Coal,2021-09-22 20:00:00,5688.69661
QLD1,Black Coal,2021-09-22 20:05:00,5682.82031
QLD1,Black Coal,2021-09-22 20:10:00,5620.58677
QLD1,Black Coal,2021-09-22 20:15:00,5694.198689999999
QLD1,Black Coal,2021-09-22 20:20:00,5732.386130000001
QLD1,Black Coal,2021-09-22 20:25:00,5744.37254
QLD1,Black Coal,2021-09-22 20:30:00,5746.814350000001
QLD1,Black Coal,2021-09-22 20:35:00,5748.25049
QLD1,Black Coal,2021-09-22 20:40:00,5810.225060000001
QLD1,Black Coal,2021-09-22 20:45:00,5787.83526
QLD1,Black Coal,2021-09-22 20:50:00,5776.096989999999
QLD1,Black Coal,2021-09-22 20:55:00,5761.94528
QLD1,Black Coal,2021-09-22 21:00:00,5790.031719999999
QLD1,Black Coal,2021-09-22 21:05:00,5784.345960000001
QLD1,Black Coal,2021-09-22 21:10:00,5769.126009999999
QLD1,Black Coal,2021-09-22 21:15:00,5790.27677
QLD1,Black Coal,2021-09-22 21:20:00,5789.2326
QLD1,Black Coal,2021-09-22 21:25:00,5794.1092100000005
QLD1,Black Coal,2021-09-22 21:30:00,5782.4724400000005
QLD1,Black Coal,2021-09-22 21:35:00,5769.01736
QLD1,Black Coal,2021-09-22 21:40:00,5775.86915
QLD1,Black Coal,2021-09-22 21:45:00,5749.230199999999
QLD1,Black Coal,2021-09-22 21:50:00,5754.356779999999
QLD1,Black Coal,2021-09-22 21:55:00,5816.409970000001
QLD1,Black Coal,2021-09-22 22:00:00,5786.09969
QLD1,Black Coal,2021-09-22 22:05:00,5686.9525699999995
QLD1,Black Coal,2021-09-22 22:10:00,5641.598789999999
QLD1,Black Coal,2021-09-22 22:15:00,5552.503709999999
QLD1,Black Coal,2021-09-22 22:20:00,5429.850379999999
QLD1,Black Coal,2021-09-22 22:25:00,5359.857099999999
QLD1,Black Coal,2021-09-22 22:30:00,5362.878310000001
QLD1,Black Coal,2021-09-22 22:35:00,5324.95431
QLD1,Black Coal,2021-09-22 22:40:00,5413.540760000001
QLD1,Black Coal,2021-09-22 22:45:00,5567.661059999999
QLD1,Black Coal,2021-09-22 22:50:00,5608.570839999999
QLD1,Black Coal,2021-09-22 22:55:00,5550.52971
QLD1,Black Coal,2021-09-22 23:00:00,5538.354660000001
QLD1,Black Coal,2021-09-22 23:05:00,5544.7576
QLD1,Black Coal,2021-09-22 23:10:00,5579.517400000001
QLD1,Black Coal,2021-09-22 23:15:00,5529.78384
QLD1,Black Coal,2021-09-22 23:20:00,5557.45594
QLD1,Black Coal,2021-09-22 23:25:00,5484.361989999999
QLD1,Black Coal,2021-09-22 23:30:00,5460.84535
QLD1,Black Coal,2021-09-22 23:35:00,5427.5249699999995
QLD1,Black Coal,2021-09-22 23:40:00,5449.330519999999
QLD1,Black Coal,2021-09-22 23:45:00,5443.588629999999
QLD1,Black Coal,2021-09-22 23:50:00,5442.047710000001
QLD1,Black Coal,2021-09-22 23:55:00,5416.09636
QLD1,Black Coal,2021-09-23 00:00:00,5425.42465
QLD1,Black Coal,2021-09-23 00:05:00,5452.86019
QLD1,Black Coal,2021-09-23 00:10:00,5355.37972
QLD1,Black Coal,2021-09-23 00:15:00,5313.36417
QLD1,Black Coal,2021-09-23 00:20:00,5255.128570000001
QLD1,Black Coal,2021-09-23 00:25:00,5209.97977
QLD1,Black Coal,2021-09-23 00:30:00,5169.475619999999
QLD1,Black Coal,2021-09-23 00:35:00,5126.749160000001
QLD1,Black Coal,2021-09-23 00:40:00,5068.370070000001
QLD1,Black Coal,2021-09-23 00:45:00,5067.79163
QLD1,Black Coal,2021-09-23 00:50:00,5055.75109
QLD1,Black Coal,2021-09-23 00:55:00,5069.8599699999995
QLD1,Black Coal,2021-09-23 01:00:00,5008.86829
QLD1,Black Coal,2021-09-23 01:05:00,5009.400710000001
QLD1,Black Coal,2021-09-23 01:10:00,5018.35449
QLD1,Black Coal,2021-09-23 01:15:00,5007.70247
QLD1,Black Coal,2021-09-23 01:20:00,5015.62526
QLD1,Black Coal,2021-09-23 01:25:00,4990.13782
QLD1,Black Coal,2021-09-23 01:30:00,5027.32168
QLD1,Black Coal,2021-09-23 01:35:00,4996.40383
QLD1,Black Coal,2021-09-23 01:40:00,5048.91608
QLD1,Gas,2021-09-22 01:45:00,512.411345
QLD1,Gas,2021-09-22 01:50:00,498.998529
QLD1,Gas,2021-09-22 01:55:00,485.43275000000006
QLD1,Gas,2021-09-22 02:00:00,477.46239599999996
QLD1,Gas,2021-09-22 02:05:00,463.88525899999996
QLD1,Gas,2021-09-22 02:10:00,457.77211
QLD1,Gas,2021-09-22 02:15:00,438.589584
QLD1,Gas,2021-09-22 02:20:00,429.854823
QLD1,Gas,2021-09-22 02:25:00,420.090079
QLD1,Gas,2021-09-22 02:30:00,411.388729
QLD1,Gas,2021-09-22 02:35:00,402.149907
QLD1,Gas,2021-09-22 02:40:00,354.315767
QLD1,Gas,2021-09-22 02:45:00,317.96286999999995
QLD1,Gas,2021-09-22 02:50:00,319.76848
QLD1,Gas,2021-09-22 02:55:00,321.352937
QLD1,Gas,2021-09-22 03:00:00,321.81127200000003
QLD1,Gas,2021-09-22 03:05:00,319.975237
QLD1,Gas,2021-09-22 03:10:00,324.146991
QLD1,Gas,2021-09-22 03:15:00,321.57274
QLD1,Gas,2021-09-22 03:20:00,316.42211299999997
QLD1,Gas,2021-09-22 03:25:00,317.384678
QLD1,Gas,2021-09-22 03:30:00,319.488238
QLD1,Gas,2021-09-22 03:35:00,318.06476499999997
QLD1,Gas,2021-09-22 03:40:00,317.135854
QLD1,Gas,2021-09-22 03:45:00,322.246241
QLD1,Gas,2021-09-22 03:50:00,320.513333
QLD1,Gas,2021-09-22 03:55:00,321.54602500000004
QLD1,Gas,2021-09-22 04:00:00,320.145852
QLD1,Gas,2021-09-22 04:05:00,323.38356500000003
QLD1,Gas,2021-09-22 04:10:00,379.097217
QLD1,Gas,2021-09-22 04:15:00,408.51215499999995
QLD1,Gas,2021-09-22 04:20:00,402.998522
QLD1,Gas,2021-09-22 04:25:00,405.964141
QLD1,Gas,2021-09-22 04:30:00,407.01181799999995
QLD1,Gas,2021-09-22 04:35:00,401.713961
QLD1,Gas,2021-09-22 04:40:00,406.835287
QLD1,Gas,2021-09-22 04:45:00,403.5605
QLD1,Gas,2021-09-22 04:50:00,407.512729
QLD1,Gas,2021-09-22 04:55:00,404.81953
QLD1,Gas,2021-09-22 05:00:00,406.786437
QLD1,Gas,2021-09-22 05:05:00,406.821711
QLD1,Gas,2021-09-22 05:10:00,405.843679
QLD1,Gas,2021-09-22 05:15:00,406.512731
QLD1,Gas,2021-09-22 05:20:00,403.84177600000004
QLD1,Gas,2021-09-22 05:25:00,404.781294
QLD1,Gas,2021-09-22 05:30:00,410.057549
QLD1,Gas,2021-09-22 05:35:00,434.307584
QLD1,Gas,2021-09-22 05:40:00,443.465894
QLD1,Gas,2021-09-22 05:45:00,449.335963
QLD1,Gas,2021-09-22 05:50:00,453.61503799999997
QLD1,Gas,2021-09-22 05:55:00,461.31248300000004
QLD1,Gas,2021-09-22 06:00:00,468.365606
QLD1,Gas,2021-09-22 06:05:00,476.292528
QLD1,Gas,2021-09-22 06:10:00,485.000003
QLD1,Gas,2021-09-22 06:15:00,490.283058
QLD1,Gas,2021-09-22 06:20:00,495.18857699999995
QLD1,Gas,2021-09-22 06:25:00,504.717846
QLD1,Gas,2021-09-22 06:30:00,508.51293300000003
QLD1,Gas,2021-09-22 06:35:00,516.417092
QLD1,Gas,2021-09-22 06:40:00,512.288725
QLD1,Gas,2021-09-22 06:45:00,503.626531
QLD1,Gas,2021-09-22 06:50:00,488.92069200000003
QLD1,Gas,2021-09-22 06:55:00,476.811655
QLD1,Gas,2021-09-22 07:00:00,464.03212
QLD1,Gas,2021-09-22 07:05:00,448.982224
QLD1,Gas,2021-09-22 07:10:00,394.25359700000007
QLD1,Gas,2021-09-22 07:15:00,341.259009
QLD1,Gas,2021-09-22 07:20:00,313.62167
QLD1,Gas,2021-09-22 07:25:00,311.89591700000005
QLD1,Gas,2021-09-22 07:30:00,314.289597
QLD1,Gas,2021-09-22 07:35:00,313.35142399999995
QLD1,Gas,2021-09-22 07:40:00,317.784065
QLD1,Gas,2021-09-22 07:45:00,318.316244
QLD1,Gas,2021-09-22 07:50:00,304.725639
QLD1,Gas,2021-09-22 07:55:00,298.273803
QLD1,Gas,2021-09-22 08:00:00,306.26336699999996
QLD1,Gas,2021-09-22 08:05:00,303.6325
QLD1,Gas,2021-09-22 08:10:00,306.139138
QLD1,Gas,2021-09-22 08:15:00,302.904517
QLD1,Gas,2021-09-22 08:20:00,305.071597
QLD1,Gas,2021-09-22 08:25:00,304.75300799999997
QLD1,Gas,2021-09-22 08:30:00,304.132742
QLD1,Gas,2021-09-22 08:35:00,294.83012499999995
QLD1,Gas,2021-09-22 08:40:00,298.04113199999995
QLD1,Gas,2021-09-22 08:45:00,300.63971699999996
QLD1,Gas,2021-09-22 08:50:00,301.62728200000004
QLD1,Gas,2021-09-22 08:55:00,297.769985
QLD1,Gas,2021-09-22 09:00:00,296.114865
QLD1,Gas,2021-09-22 09:05:00,298.776951
QLD1,Gas,2021-09-22 09:10:00,301.330511
QLD1,Gas,2021-09-22 09:15:00,303.845085
QLD1,Gas,2021-09-22 09:20:00,300.556551
QLD1,Gas,2021-09-22 09:25:00,297.50579200000004
QLD1,Gas,2021-09-22 09:30:00,301.242029
QLD1,Gas,2021-09-22 09:35:00,299.905999
QLD1,Gas,2021-09-22 09:40:00,300.316103
QLD1,Gas,2021-09-22 09:45:00,302.663526
QLD1,Gas,2021-09-22 09:50:00,303.533496
QLD1,Gas,2021-09-22 09:55:00,298.804896
QLD1,Gas,2021-09-22 10:00:00,299.809766
QLD1,Gas,2021-09-22 10:05:00,301.372908
QLD1,Gas,2021-09-22 10:10:00,298.915451
QLD1,Gas,2021-09-22 10:15:00,298.316304
QLD1,Gas,2021-09-22 10:20:00,296.636178
QLD1,Gas,2021-09-22 10:25:00,294.44318599999997
QLD1,Gas,2021-09-22 10:30:00,294.670977
QLD1,Gas,2021-09-22 10:35:00,294.09623400000004
QLD1,Gas,2021-09-22 10:40:00,299.12127699999996
QLD1,Gas,2021-09-22 10:45:00,297.168515
QLD1,Gas,2021-09-22 10:50:00,297.28258
QLD1,Gas,2021-09-22 10:55:00,300.095455
QLD1,Gas,2021-09-22 11:00:00,302.277966
QLD1,Gas,2021-09-22 11:05:00,295.998366
QLD1,Gas,2021-09-22 11:10:00,300.398549
QLD1,Gas,2021-09-22 11:15:00,294.380664
