$,settlementdate,Price$,Demand#,Import,Export,Generation_
VIC1,2021-09-11 05:15:00,-25,3525.8,0,944.73,4470.53
VIC1,2021-09-11 05:20:00,-25,3565.99,0,941.46,4507.44
VIC1,2021-09-11 05:25:00,-31.72,3507.81,0,952.58,4460.39
VIC1,2021-09-11 05:30:00,-25,3600.27,0,953.84,4554.11
VIC1,2021-09-11 05:35:00,-25,3594.55,0,970.15,4564.69
VIC1,2021-09-11 05:40:00,-25,3659.18,0,965.78,4624.96
VIC1,2021-09-11 05:45:00,-25,3649.3,0,975.71,4625.01
VIC1,2021-09-11 05:50:00,-25,3686.88,0,957.95,4644.83
VIC1,2021-09-11 05:55:00,-22.03995,3689.79,0,976.9,4666.69
VIC1,2021-09-11 06:00:00,-2.9178,3716.82,0,955.11,4671.93
VIC1,2021-09-11 06:05:00,-31.72,3675.31,0,966.16,4641.47
VIC1,2021-09-11 06:10:00,-25,3738.84,0,970.79,4709.64
VIC1,2021-09-11 06:15:00,-18.80995,3761.16,0,970.89,4732.04
VIC1,2021-09-11 06:20:00,-0.74166,3820.74,0,928.61,4749.35
VIC1,2021-09-11 06:25:00,0.02,3839.99,0,915.21,4755.2
VIC1,2021-09-11 06:30:00,-0.52674,3871.29,0,853.04,4724.34
VIC1,2021-09-11 06:35:00,-18,3817.38,0,1002.71,4820.09
VIC1,2021-09-11 06:40:00,8.94005,3926.74,0,849.49,4776.23
VIC1,2021-09-11 06:45:00,-0.70363,3899.9,0,935.29,4835.19
VIC1,2021-09-11 06:50:00,8.95,3921.44,0,846.49,4767.93
VIC1,2021-09-11 06:55:00,-3.38244,3822.11,0,1030.96,4853.07
VIC1,2021-09-11 07:00:00,-0.52407,3865.02,0,912.63,4777.65
VIC1,2021-09-11 07:05:00,-25,3718.99,0,1081.59,4800.59
VIC1,2021-09-11 07:10:00,-0.52143,3796.15,0,945.53,4741.68
VIC1,2021-09-11 07:15:00,-18,3772.6,0,1022.11,4794.71
VIC1,2021-09-11 07:20:00,-26.77665,3760.09,0,992.32,4752.41
VIC1,2021-09-11 07:25:00,-26.18715,3783.9,0,964.15,4748.05
VIC1,2021-09-11 07:30:00,-26.70136,3832.28,0,841.33,4673.61
VIC1,2021-09-11 07:35:00,-31.5,3793.63,0,839.74,4633.36
VIC1,2021-09-11 07:40:00,-35.62648,3817.38,0,775.98,4593.36
VIC1,2021-09-11 07:45:00,-31.72,3821.74,0,780.33,4602.07
VIC1,2021-09-11 07:50:00,-31.72,3780.73,0,702.8,4483.53
VIC1,2021-09-11 07:55:00,-54.8946,3780.7,0,619.02,4399.73
VIC1,2021-09-11 08:00:00,-58.32,3764.9,0,524.21,4289.11
VIC1,2021-09-11 08:05:00,-58.32,3834.95,0,522.05,4357
VIC1,2021-09-11 08:10:00,-58.32,3754.31,0,472.68,4226.98
VIC1,2021-09-11 08:15:00,-43.01,3737.28,0,541.55,4278.84
VIC1,2021-09-11 08:20:00,-40.68137,3781.23,0,559.02,4340.24
VIC1,2021-09-11 08:25:00,-35.13376,3896.38,0,401.42,4297.79
VIC1,2021-09-11 08:30:00,-35,3916.75,0,297.36,4214.12
VIC1,2021-09-11 08:35:00,-35,3975.71,0,261.28,4236.99
VIC1,2021-09-11 08:40:00,-35,3983.95,0,494.05,4478
VIC1,2021-09-11 08:45:00,-41.58195,3908.51,0,360.3,4268.81
VIC1,2021-09-11 08:50:00,-41.92243,3916.78,0,335.1,4251.88
VIC1,2021-09-11 08:55:00,-37.73,3870.33,0,278.69,4149.02
VIC1,2021-09-11 09:00:00,-37.73,3978.48,0,215.45,4193.93
VIC1,2021-09-11 09:05:00,-35.48631,3979.25,0,350.97,4330.23
VIC1,2021-09-11 09:10:00,-37.73,3838.43,0,352.08,4190.51
VIC1,2021-09-11 09:15:00,-37.73,3733.26,0,478.72,4211.98
VIC1,2021-09-11 09:20:00,-31.5,3954.13,0,531.67,4485.8
VIC1,2021-09-11 09:25:00,-37.73,3928.48,0,407.18,4335.66
VIC1,2021-09-11 09:30:00,-41.12435,3816.21,0,376.77,4192.98
VIC1,2021-09-11 09:35:00,-34.61401,3873.71,0,620.43,4494.15
VIC1,2021-09-11 09:40:00,-37.73,3875.23,0,252.95,4128.18
VIC1,2021-09-11 09:45:00,-37.73,3903.59,0,269.97,4173.56
VIC1,2021-09-11 09:50:00,-37.73,3852.43,0,206.91,4059.33
VIC1,2021-09-11 09:55:00,-43.01,3821.12,0,233.51,4054.63
VIC1,2021-09-11 10:00:00,-34.94,3863.53,0,289.26,4152.79
VIC1,2021-09-11 10:05:00,-35,3970.14,0,76.88,4047.01
VIC1,2021-09-11 10:10:00,-35,3884.79,0,91.75,3976.53
VIC1,2021-09-11 10:15:00,-37.73,3907.75,0,26.64,3934.39
VIC1,2021-09-11 10:20:00,-37.73,3911.4,0,150.73,4062.13
VIC1,2021-09-11 10:25:00,-37.73,3902.59,0,94.39,3996.98
VIC1,2021-09-11 10:30:00,-37.73,3895.59,0,190.45,4086.05
VIC1,2021-09-11 10:35:00,-62.30235,3750.37,-5.65,0,3744.72
VIC1,2021-09-11 10:40:00,-52.61351,3730.23,0,175.05,3905.28
VIC1,2021-09-11 10:45:00,-37.73,3709.52,0,245.41,3954.93
VIC1,2021-09-11 10:50:00,-31.72,3728.73,0,308.64,4037.37
VIC1,2021-09-11 10:55:00,-33.09,3663.55,0,492.56,4156.11
VIC1,2021-09-11 11:00:00,-31.48,3781.08,0,571.7,4352.78
VIC1,2021-09-11 11:05:00,-35,3696.72,0,380.75,4077.47
VIC1,2021-09-11 11:10:00,-37.73,3741.77,0,236.12,3977.89
VIC1,2021-09-11 11:15:00,-37.73,3787.59,0,130.66,3918.25
VIC1,2021-09-11 11:20:00,-35,3785.84,0,151.35,3937.18
VIC1,2021-09-11 11:25:00,-37.73,3675.44,0,176.13,3851.57
VIC1,2021-09-11 11:30:00,-37.73,3789.61,0,110.47,3900.08
VIC1,2021-09-11 11:35:00,-41.59078,3724.49,0,81.83,3806.32
VIC1,2021-09-11 11:40:00,-35,3757.11,0,76.96,3834.07
VIC1,2021-09-11 11:45:00,-37.73,3736.75,0,56.41,3793.16
VIC1,2021-09-11 11:50:00,-34.15465,3816.66,0,150.99,3967.65
VIC1,2021-09-11 11:55:00,-35,3785.49,0,183.67,3969.15
VIC1,2021-09-11 12:00:00,-35,3791.83,0,192.03,3983.86
VIC1,2021-09-11 12:05:00,-41.77218,3788.69,0,174.6,3963.29
VIC1,2021-09-11 12:10:00,-37.73,3914.05,0,53.93,3967.98
VIC1,2021-09-11 12:15:00,-34.13687,3972.91,0,94.96,4067.87
VIC1,2021-09-11 12:20:00,-35,3892.73,0,160.71,4053.43
VIC1,2021-09-11 12:25:00,-35,3904.8,0,175.21,4080.01
VIC1,2021-09-11 12:30:00,-37.73,3883.32,0,88.67,3972
VIC1,2021-09-11 12:35:00,-35,3931.94,-28.68,0,3903.26
VIC1,2021-09-11 12:40:00,-35,3779.93,0,86.18,3866.12
VIC1,2021-09-11 12:45:00,-37.73,3783.18,0,75,3858.18
VIC1,2021-09-11 12:50:00,-33.57566,3838.8,0,102.01,3940.81
VIC1,2021-09-11 12:55:00,-35,3796.84,0,153.79,3950.63
VIC1,2021-09-11 13:00:00,-31.72,3883.24,0,239.3,4122.55
VIC1,2021-09-11 13:05:00,-43.01,3924.88,0,53.3,3978.18
VIC1,2021-09-11 13:10:00,-35,3900.32,0,170.58,4070.9
VIC1,2021-09-11 13:15:00,-37.73,3829.43,0,146.09,3975.53
VIC1,2021-09-11 13:20:00,-34.94,3869.61,0,211.92,4081.54
VIC1,2021-09-11 13:25:00,-43.01,3770.53,0,115.64,3886.17
VIC1,2021-09-11 13:30:00,-35,3746.12,0,295.86,4041.99
VIC1,2021-09-11 13:35:00,-58.32,3724.34,0,118.95,3854.17
VIC1,2021-09-11 13:40:00,-37.73,3808.91,0,227.47,4051.37
VIC1,2021-09-11 13:45:00,-37.73,3850.83,0,206.66,4070.94
VIC1,2021-09-11 13:50:00,-31.72,3855.2,0,382.35,4252.54
VIC1,2021-09-11 13:55:00,-31.72,3810.5,0,409.66,4235.16
VIC1,2021-09-11 14:00:00,-30.34189,3885.48,0,507.07,4407.55
VIC1,2021-09-11 14:05:00,-35,3876.91,0,224.46,4106.37
VIC1,2021-09-11 14:10:00,-37.73,3832.82,0,199.06,4036.88
VIC1,2021-09-11 14:15:00,-33.09,3860.31,0,352.16,4217.47
VIC1,2021-09-11 14:20:00,-30.72667,3843.87,0,459.14,4308.01
VIC1,2021-09-11 14:25:00,-25.00008,3843.27,0,548.44,4396.71
VIC1,2021-09-11 14:30:00,-23.29129,3880.35,0,613.4,4498.74
VIC1,2021-09-11 14:35:00,-31.48,3790.96,0,754.49,4550.45
VIC1,2021-09-11 14:40:00,-37.73,3772.51,0,384.98,4172.49
VIC1,2021-09-11 14:45:00,-29.80925,3815.75,0,769.71,4590.46
VIC1,2021-09-11 14:50:00,-28.93728,3815.44,0,829.1,4649.54
VIC1,2021-09-11 14:55:00,-31.48,3852.22,0,649.7,4516.92
VIC1,2021-09-11 15:00:00,-29.93435,3854.46,0,618.53,4487.99
VIC1,2021-09-11 15:05:00,-31.72,3888.83,0,616.04,4504.87
VIC1,2021-09-11 15:10:00,-31.72,3948.11,0,570.39,4518.5
VIC1,2021-09-11 15:15:00,-28.51576,3930.34,0,609.38,4539.73
VIC1,2021-09-11 15:20:00,-31.48,3803.76,0,715.34,4519.1
VIC1,2021-09-11 15:25:00,-12.3925,3857.16,0,668.12,4525.27
VIC1,2021-09-11 15:30:00,4.82959,3795.95,0,770.22,4566.16
VIC1,2021-09-11 15:35:00,-31.72,3926.93,0,697.91,4624.84
VIC1,2021-09-11 15:40:00,-33.09,3997.74,0,593.6,4596.34
VIC1,2021-09-11 15:45:00,-22.0445,4078.32,0,669.19,4752.51
VIC1,2021-09-11 15:50:00,-14.2456,4116.89,0,551.83,4683.72
VIC1,2021-09-11 15:55:00,-11.22839,4135.18,0,708.85,4864.03
VIC1,2021-09-11 16:00:00,-4.97,4131.23,0,683.05,4834.28
VIC1,2021-09-11 16:05:00,-22.80158,4155.32,0,601.83,4777.14
VIC1,2021-09-11 16:10:00,-9.74454,4253.38,0,618.08,4891.46
VIC1,2021-09-11 16:15:00,4.80979,4277.26,0,613.76,4901.02
VIC1,2021-09-11 16:20:00,8.95,4352.3,0,566.72,4929.02
VIC1,2021-09-11 16:25:00,34.67002,4402.47,0,605.86,5018.33
VIC1,2021-09-11 16:30:00,10.81597,4432.84,0,741.49,5187.46
VIC1,2021-09-11 16:35:00,-24.05992,4509.8,0,647.85,5157.65
VIC1,2021-09-11 16:40:00,5.12205,4579.11,0,387.53,4966.65
VIC1,2021-09-11 16:45:00,2.83199,4598.78,0,425.46,5024.24
VIC1,2021-09-11 16:50:00,-3.55997,4563.91,0,606.3,5170.21
VIC1,2021-09-11 16:55:00,8.95,4564.8,0,617.5,5182.3
VIC1,2021-09-11 17:00:00,52.34196,4612.52,0,400.94,5013.46
VIC1,2021-09-11 17:05:00,-15.91713,4649.01,0,385.51,5034.52
VIC1,2021-09-11 17:10:00,-14.55663,4757.93,0,228.71,4986.64
VIC1,2021-09-11 17:15:00,-14.87868,4819.27,0,189.67,5008.94
VIC1,2021-09-11 17:20:00,78.69711,4844.45,0,376,5220.45
VIC1,2021-09-11 17:25:00,75.56833,4929.72,0,501.93,5431.65
VIC1,2021-09-11 17:30:00,-3.31759,4970.91,0,511.09,5482.01
VIC1,2021-09-11 17:35:00,-0.80005,5020.38,0,583.65,5604.03
VIC1,2021-09-11 17:40:00,-14.00396,4901.64,0,710.17,5611.8
VIC1,2021-09-11 17:45:00,-0.78896,4849.25,0,526.85,5376.1
VIC1,2021-09-11 17:50:00,-0.79583,4829.61,0,591.29,5420.91
VIC1,2021-09-11 17:55:00,-0.80638,4905.6,0,562.92,5468.52
VIC1,2021-09-11 18:00:00,16.01,4947.59,0,506.03,5453.62
SA1,2021-09-10 18:05:00,78.99457,1364.68,-103.72,0,1260.96
SA1,2021-09-10 18:10:00,82.08312,1374.6,-84.73,0,1289.86
SA1,2021-09-10 18:15:00,56.21,1388.96,-56.22,0,1332.75
SA1,2021-09-10 18:20:00,84.47207,1397.65,-65.94,0,1331.72
SA1,2021-09-10 18:25:00,56.21,1401.57,-70.35,0,1331.22
SA1,2021-09-10 18:30:00,57.451,1389.24,-47.12,0,1342.12
SA1,2021-09-10 18:35:00,56.21,1384.37,-95.06,0,1290.31
SA1,2021-09-10 18:40:00,56.21,1403.83,-118.9,0,1285.93
SA1,2021-09-10 18:45:00,52.80446,1399.21,-61.77,0,1337.45
SA1,2021-09-10 18:50:00,50.5,1426.82,-119.25,0,1307.57
SA1,2021-09-10 18:55:00,50.5,1425.94,-133.77,0,1292.17
SA1,2021-09-10 19:00:00,47.74855,1445.01,-159.33,0,1285.68
SA1,2021-09-10 19:05:00,46.50793,1437.7,-132.27,0,1306.43
SA1,2021-09-10 19:10:00,43.9094,1437.8,-116.81,0,1320.99
SA1,2021-09-10 19:15:00,43.6785,1438.38,-90,0,1348.38
SA1,2021-09-10 19:20:00,43.33961,1424.34,-57.11,0,1367.24
SA1,2021-09-10 19:25:00,42.54479,1387.83,-1.8,0,1386.02
SA1,2021-09-10 19:30:00,42.15147,1411,0,2.17,1413.17
SA1,2021-09-10 19:35:00,40.68737,1406.63,-34.59,0,1372.04
SA1,2021-09-10 19:40:00,38.55222,1387.49,-0.27,0,1387.22
SA1,2021-09-10 19:45:00,39.1001,1385.02,0,4.49,1389.51
SA1,2021-09-10 19:50:00,38.18751,1382.19,0,15.55,1397.74
SA1,2021-09-10 19:55:00,29.60017,1373.78,0,21.96,1395.74
SA1,2021-09-10 20:00:00,29.37784,1381.03,0,18.67,1399.7
SA1,2021-09-10 20:05:00,30.08357,1391.26,-25.58,0,1365.68
SA1,2021-09-10 20:10:00,30.0797,1383.99,-36.05,0,1347.94
SA1,2021-09-10 20:15:00,9.08738,1346.11,-1.34,0,1344.77
SA1,2021-09-10 20:20:00,28.76906,1360.61,-14.02,0,1346.59
SA1,2021-09-10 20:25:00,28.43331,1336.83,0,4.86,1341.69
SA1,2021-09-10 20:30:00,9.08818,1330.95,0,6.56,1337.51
SA1,2021-09-10 20:35:00,9.08837,1331.1,0,10.59,1341.69
SA1,2021-09-10 20:40:00,-0.68258,1320.72,0,16.7,1337.42
SA1,2021-09-10 20:45:00,-0.75249,1298.95,0,30.33,1332.27
SA1,2021-09-10 20:50:00,-0.76633,1318.03,0,14.54,1332.58
SA1,2021-09-10 20:55:00,-0.76239,1301.51,0,25.66,1327.18
SA1,2021-09-10 21:00:00,-0.73018,1307.27,0,4.14,1326.41
SA1,2021-09-10 21:05:00,-2.24525,1284.75,0,41.21,1325.96
SA1,2021-09-10 21:10:00,37.6741,1313.68,-1.28,0,1326.4
SA1,2021-09-10 21:15:00,0,1275.82,0,51.37,1327.18
SA1,2021-09-10 21:20:00,-12.49669,1267.19,0,57.06,1324.25
SA1,2021-09-10 21:25:00,-2.32049,1268.6,0,29.61,1323.21
SA1,2021-09-10 21:30:00,0.02013,1237.97,0,70.74,1308.71
SA1,2021-09-10 21:35:00,0.01971,1253.04,0,53.39,1306.44
SA1,2021-09-10 21:40:00,27.25105,1228.26,0,62.1,1309.36
SA1,2021-09-10 21:45:00,-13.86377,1220.06,0,89.46,1309.52
SA1,2021-09-10 21:50:00,0.0195,1210.61,0,62.66,1313.28
SA1,2021-09-10 21:55:00,-16.80779,1196.31,0,109.75,1306.06
SA1,2021-09-10 22:00:00,0.01953,1215.77,0,59.39,1301.16
SA1,2021-09-10 22:05:00,-10.5116,1205.98,0,103.74,1309.72
SA1,2021-09-10 22:10:00,0.0194,1200.92,0,90.15,1305.06
SA1,2021-09-10 22:15:00,0.01919,1201.67,0,108.18,1309.85
SA1,2021-09-10 22:20:00,17.26665,1194.54,0,111.61,1306.15
SA1,2021-09-10 22:25:00,-16.72288,1190.45,0,118.82,1309.27
SA1,2021-09-10 22:30:00,8.57991,1190.94,0,120.81,1315.75
SA1,2021-09-10 22:35:00,-10.85824,1176.98,0,137.2,1315.18
SA1,2021-09-10 22:40:00,8.62763,1174.23,0,99.49,1313.72
SA1,2021-09-10 22:45:00,-0.22203,1174.38,0,141.17,1315.55
SA1,2021-09-10 22:50:00,-2.14015,1159.93,0,127.66,1312.6
SA1,2021-09-10 22:55:00,-16.36106,1159.06,0,152.92,1312.99
SA1,2021-09-10 23:00:00,-16.36429,1150.26,0,136.2,1312.45
SA1,2021-09-10 23:05:00,-16.27063,1156.59,0,153.79,1311.38
SA1,2021-09-10 23:10:00,-0.01889,1144.4,0,166.03,1310.43
SA1,2021-09-10 23:15:00,0.01879,1147.23,0,159.37,1306.6
SA1,2021-09-10 23:20:00,0.01899,1144.64,0,158.89,1303.54
SA1,2021-09-10 23:25:00,0.01899,1137.26,0,152.71,1301.97
SA1,2021-09-10 23:30:00,8.53456,1160.45,0,143.58,1304.04
SA1,2021-09-10 23:35:00,-0.67941,1256.32,0,42.67,1298.98
SA1,2021-09-10 23:40:00,9.20329,1260.89,0,18.22,1295.11
SA1,2021-09-10 23:45:00,-0.69122,1235.6,0,63.18,1298.78
SA1,2021-09-10 23:50:00,-0.70979,1241.74,0,53.79,1295.53
SA1,2021-09-10 23:55:00,-0.71303,1246.9,0,47.74,1294.64
SA1,2021-09-11 00:00:00,-18.7065,1247.09,0,55.96,1304.05
SA1,2021-09-11 00:05:00,-18.80686,1233.79,0,30.39,1305.18
SA1,2021-09-11 00:10:00,-18.91363,1232.37,0,23.02,1296.39
SA1,2021-09-11 00:15:00,-30.4303,1211.04,0,46.18,1298.22
SA1,2021-09-11 00:20:00,-18.80648,1215.5,0,39.15,1295.65
SA1,2021-09-11 00:25:00,-25.97931,1210.48,0,52.91,1304.39
SA1,2021-09-11 00:30:00,-26.11778,1229.41,0,45.35,1315.76
SA1,2021-09-11 00:35:00,0,1244.14,0,72.92,1317.06
SA1,2021-09-11 00:40:00,-0.83228,1238.98,0,71.86,1310.83
SA1,2021-09-11 00:45:00,0.02003,1241.05,0,76.62,1317.67
SA1,2021-09-11 00:50:00,0,1237.77,0,82.32,1320.09
SA1,2021-09-11 00:55:00,-3.53634,1212.39,0,104.67,1317.07
SA1,2021-09-11 01:00:00,-1.46505,1202.17,0,105.94,1308.11
SA1,2021-09-11 01:05:00,-3.28169,1184.04,0,103.41,1301.45
SA1,2021-09-11 01:10:00,-0.57688,1187,0,65.19,1292.18
SA1,2021-09-11 01:15:00,-18.13323,1148.81,0,143.32,1295.13
SA1,2021-09-11 01:20:00,-25.32276,1152.7,0,128.59,1310.3
SA1,2021-09-11 01:25:00,-25.18526,1160.85,0,144.4,1320.25
SA1,2021-09-11 01:30:00,-25.37029,1148.92,0,149.45,1321.37
SA1,2021-09-11 01:35:00,-0.77974,1132.67,0,143.97,1316.64
SA1,2021-09-11 01:40:00,-24.79398,1112.36,0,183.46,1310.82
SA1,2021-09-11 01:45:00,-25.0617,1119.7,0,164.65,1307.35
SA1,2021-09-11 01:50:00,-24.66486,1101.42,0,207.98,1316.4
SA1,2021-09-11 01:55:00,-30.63373,1115.29,0,205.85,1326.14
SA1,2021-09-11 02:00:00,-31.13026,1113.69,0,225.42,1339.11
SA1,2021-09-11 02:05:00,-31.63524,1112.29,0,176.75,1331.04
SA1,2021-09-11 02:10:00,-31.29615,1080.73,0,210.35,1323.08
SA1,2021-09-11 02:15:00,-29.43621,1060.54,0,214.77,1312.31
SA1,2021-09-11 02:20:00,-30.31271,1069.45,0,241.06,1310.51
SA1,2021-09-11 02:25:00,-30.80128,1079.87,0,259.9,1339.77
SA1,2021-09-11 02:30:00,-30.63983,1092.61,0,267.8,1360.41
SA1,2021-09-11 02:35:00,-30.81039,1070.96,0,251.86,1323.82
SA1,2021-09-11 02:40:00,-33.42001,1050.41,0,259.56,1309.97
SA1,2021-09-11 02:45:00,-30.64618,1053.03,0,275.6,1328.63
SA1,2021-09-11 02:50:00,-31.30269,1056.52,0,274.87,1331.39
SA1,2021-09-11 02:55:00,-34.53648,1032.58,0,293.28,1325.86
SA1,2021-09-11 03:00:00,-34.72205,1038.79,0,279.26,1330.05
SA1,2021-09-11 03:05:00,-35.86936,1025.88,0,315.09,1345.97
SA1,2021-09-11 03:10:00,-34.35018,1029.21,0,313.68,1360.89
SA1,2021-09-11 03:15:00,-34.97792,1030.64,0,320.11,1361.74
SA1,2021-09-11 03:20:00,-34.35122,1027.79,0,319.48,1363.27
SA1,2021-09-11 03:25:00,-34.35004,1025.4,0,313.28,1346.68
SA1,2021-09-11 03:30:00,-31.46731,1045.1,0,316.41,1361.5
SA1,2021-09-11 03:35:00,-29.99031,1036.17,0,329.18,1366.36
SA1,2021-09-11 03:40:00,-30.16099,1021.29,0,319.14,1340.42
SA1,2021-09-11 03:45:00,-35.68211,1015.14,0,326.48,1341.62
SA1,2021-09-11 03:50:00,-35.48982,1011.04,0,341.72,1352.76
SA1,2021-09-11 03:55:00,-35.68004,1025.76,0,340.84,1366.6
SA1,2021-09-11 04:00:00,-35.49176,1009.75,0,351.83,1361.57
SA1,2021-09-11 04:05:00,-35.49028,1003.97,0,352.91,1357.88
SA1,2021-09-11 04:10:00,-29.99978,1015.77,0,340.35,1356.12
SA1,2021-09-11 04:15:00,-29.5681,1041.19,0,314.34,1355.53
SA1,2021-09-11 04:20:00,-28.21102,1018.13,0,343.46,1361.59
SA1,2021-09-11 04:25:00,-30.00026,1026.55,0,332.74,1359.29
SA1,2021-09-11 04:30:00,-28.36425,1022.44,0,336.74,1359.18
SA1,2021-09-11 04:35:00,-28.36298,1026.59,0,335.64,1363.23
SA1,2021-09-11 04:40:00,-0.69582,1033.68,0,342.02,1375.7
SA1,2021-09-11 04:45:00,-23.5122,1047.19,0,346.31,1393.5
SA1,2021-09-11 04:50:00,-23.51672,1020.14,0,343.55,1363.69
SA1,2021-09-11 04:55:00,-22.35435,1031.82,0,325.26,1357.07
SA1,2021-09-11 05:00:00,-23.63922,1042.77,0,325.91,1368.68
SA1,2021-09-11 05:05:00,-23.51503,1019.57,0,347.74,1368.31
SA1,2021-09-11 05:10:00,-23.51216,1023.37,0,346.72,1370.08
SA1,2021-09-11 05:15:00,-23.64031,1043.38,0,333.96,1377.34
SA1,2021-09-11 05:20:00,-23.63962,1054.8,0,331.57,1386.37
SA1,2021-09-11 05:25:00,-29.99599,1042.47,0,336.73,1379.19
SA1,2021-09-11 05:30:00,-23.63565,1041.6,0,330.43,1372.03
SA1,2021-09-11 05:35:00,-23.63984,1038.02,0,327.39,1366.42
SA1,2021-09-11 05:40:00,-23.64083,1035.24,0,334.61,1369.86
